root_onset_s,fundamental_midi,fundamental_hz,root_note_ids,member_ids,harmonic_ids,possible_member_ids,opening_group,opening_reason,flags,start_s,end_s,fundamental_support_end_s,episode_id,inherited_previous_family_hypotheses,overlapping_root_episodes,ambiguity,next_root_onset_s,display_current_end_s,bass_rms_context,provenance
47.79928843537415,39,77.78174593052023,"[""BP_0003""]","[""BP_0003""]",[],[],0,first observed root proposal,[],47.79928843537415,48.00826802721088,48.00826802721088,HF001,[],[],False,48.019878004535144,48.00826802721088,0.037595406706569585,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
48.019878004535144,43,97.99885899543733,"[""BP_0004""]","[""BP_0004""]",[],[],1,new observed pitch incompatible with active harmonic families,"[""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",48.019878004535144,48.194027664399094,48.194027664399094,HF002,[],"[""HF003""]",True,48.10114784580499,48.10114784580499,0.1486179138242321,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
48.10114784580499,31,48.999429497718666,"[""BP_0005""]","[""BP_0005"", ""BP_0006""]","[""BP_0006""]",[],2,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",48.10114784580499,48.61198684807256,48.61198684807256,HF003,[],"[""HF002"", ""HF004""]",True,48.577156916099774,48.577156916099774,0.09708574615320714,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
48.577156916099774,44,103.82617439498628,"[""BP_0007""]","[""BP_0007""]",[],[],4,new observed pitch incompatible with active harmonic families,"[""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",48.577156916099774,48.797746485260774,48.797746485260774,HF004,[],"[""HF003"", ""HF005""]",True,48.61198684807256,48.61198684807256,0.019723616844987857,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
48.61198684807256,32,51.91308719749314,"[""BP_0008""]","[""BP_0008""]",[],[],5,new observed pitch incompatible with active harmonic families,"[""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",48.61198684807256,48.77452653061224,48.77452653061224,HF005,[],"[""HF004""]",True,48.97189614512472,48.77452653061224,0.018646734433752588,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
48.97189614512472,33,55.0,"[""BP_0009""]","[""BP_0009""]",[],[],6,new observed pitch incompatible with active harmonic families,[],48.97189614512472,49.20537959183673,49.20537959183673,HF006,[],[],False,49.35630929705216,49.20537959183673,0.06273366941897304,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
49.35630929705216,34,58.27047018976124,"[""BP_0010""]","[""BP_0010""]",[],[],7,new observed pitch incompatible with active harmonic families,[],49.35630929705216,49.54206893424036,49.54206893424036,HF007,[],[],False,49.669778684807255,49.54206893424036,0.050800091397068016,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
49.669778684807255,35,61.7354126570155,"[""BP_0012""]","[""BP_0012"", ""BP_0011""]","[""BP_0011""]",[],8,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL""]",49.65816870748299,49.92519818594104,49.92519818594104,HF008,[],[],True,50.052907936507935,49.92519818594104,0.06282115878632635,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
50.052907936507935,36,65.40639132514966,"[""BP_0013""]","[""BP_0013""]",[],[],9,new observed pitch incompatible with active harmonic families,[],50.052907936507935,50.34315736961451,50.34315736961451,HF009,[],[],False,50.35476734693877,50.34315736961451,0.07404891280322709,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
50.35476734693877,28,41.20344461410875,"[""BP_0014""]","[""BP_0014"", ""BP_0015"", ""BP_0016""]","[""BP_0015"", ""BP_0016""]",[],10,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL""]",50.35476734693877,51.18035963718821,51.18035963718821,HF010,[],[],True,51.18035963718821,51.18035963718821,0.1403989007750829,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
